id,created_at,text,topic,action,retweet_count,favorite_count
8.61655E+17,2017-05-08T18:52:01Z,"Step into the shoes of Detective Harry Bosch with the Bosch skill for Alexa. Just say, “Alexa, open Bosch.”… https://t.co/oeWIjY3w6l",,,13,30
8.60464E+17,2017-05-05T12:00:16Z,Happy Cinco de Mayo! You know what that means? Summer cocktail season is here! #AskAlexa https://t.co/NRWU82YSRd,,,12,19
8.59916E+17,2017-05-03T23:40:13Z,RT @ecobee: Want to know more about the new #ecobee4 smart thermostat w/ built-in Alexa voice service? Read more from @buzzfeed https://t.c…,,,25,0
8.57251E+17,2017-04-26T15:10:42Z,"RT @AmazonFashion: “Alexa, take a photo.” Introducing Echo Look—hands-free camera and style assistant.Request an invitation https://t.co/3j…",,,317,0
8.56479E+17,2017-04-24T12:06:01Z,"Fall asleep to the sounds of the Ocean. Just say “Alexa, open Ocean Sounds.” Find more Alexa skills at… https://t.co/zky68ynZka",,,27,92
8.55391E+17,2017-04-21T12:00:51Z,There are life hacks and there are Alexa life hacks. #JustAsk Alexa https://t.co/YK4i8i4BQD,,,12,42
8.54E+17,2017-04-17T12:05:01Z,"Try the new and improved Jeopardy! skill for Alexa. Just say “Alexa, play Jeopardy!” Find more skills at… https://t.co/SucD2FBllC",,,7,44
8.52241E+17,2017-04-12T19:22:55Z,Place 3 orders w/ Grubhub skill for Alexa 3/15 – 4/15 for chance to win 1 $500 Grubhub gift card. Rules:… https://t.co/dzUhoB5X8n,,,4,15
8.50479E+17,2017-04-07T22:43:20Z,"RT @SHO_Shameless: Be #Shameless with your @AmazonEcho and @WilliamHMacy. To start, enable the @Showtime skill and say, “Alexa, talk to Sho…",,,44,0
8.49231E+17,2017-04-04T12:03:01Z,Order w/ Grubhub skill on device with Amazon Alexa 3/15–4/15 for chance to win 1 of 5 $100 Grubhub gift cards. Rule… https://t.co/TAvvp67SzM,,,18,14
8.48264E+17,2017-04-01T20:00:01Z,Order with Pizza Hut skill using a device with Amazon Alexa 4/1 – 4/3 &amp; receive 40% off! Terms &amp; conditions… https://t.co/804H5I8P97,,,7,15
8.47866E+17,2017-03-31T17:37:56Z,"RT @JohnnieWalkerUS: Ask @AmazonEcho Alexa to enable the Johnnie Walker skill and enjoy
guided Blue Label tasting. https://t.co/b3F7FedsGG",,,38,0
8.47856E+17,2017-03-31T17:00:12Z,"Petlexa is here!  Now your dog, cat, or favorite pet can communicate with Alexa just like you do.  Check out these… https://t.co/osRKXQqUQ6",,,552,989
8.48E+17,2017-03-31T12:00:02Z,Win up to 50 free Uber rides with Alexa! Ride with the Uber Skill between March 22 and April 21 for a chance to win… https://t.co/mg5wwiSX3h,,,10,13
8.45647E+17,2017-03-25T14:43:34Z,"When you get carried away during the game in March, #JustAsk Alexa to bail you out.  Echo Dot only $49.99… https://t.co/QRDXwZhzTm",,,8,14
8.45244E+17,2017-03-24T12:00:01Z,Order with Pizza Hut skill using a device with Amazon Alexa 3/23 – 3/26 &amp; receive 30% off! Terms &amp; conditions… https://t.co/BN6sKFdZJL,,,11,26
8.45124E+17,2017-03-24T04:03:26Z,RT @HuaweiDeviceUSA: How to pamper your best friend on National Puppy Day? Watch what Amazon Alexa and Mate 9 will help together.https://t.…,,,2,0
8.44655E+17,2017-03-22T21:00:02Z,Win up to 50 free Uber rides with Alexa! Ride with the Uber Skill between March 22 and April 21 for a chance to win… https://t.co/wCrW1jLUNq,,,6,18
8.45E+17,2017-03-22T17:21:34Z,"RT @HuaweiDeviceUSA: #Alexa has come to the #Mate9, and the best phone just got even better. Available now by over-the-air update: https://…",,,7,0
8.44577E+17,2017-03-22T15:49:25Z,Alexa has finally come to the Mate 9.  The best phone just got even better.  Available now by over-the-air update.… https://t.co/bEpTSLJnxP,,,12,26
8.44188E+17,2017-03-21T14:05:01Z,Hands-free remote start for your electric @Ford vehicle with the new MyFord Mobile Alexa skill. #JustAsk https://t.co/9F6GVZroVp,,,21,30
8.43E+17,2017-03-17T12:00:01Z,"Happy St. Patrick's Day!  #JustAsk ""Alexa, give me a St. Patrick's Day Joke.""   ""Alexa, tell me a limerick.""… https://t.co/yHLUGCHyni",,,11,31
8.41651E+17,2017-03-14T14:05:01Z,Hands-free remote start for your electric @Ford vehicle with the new MyFord Mobile Alexa skill. #JustAsk https://t.co/lASM7jKBNW,,,64,133
8.40244E+17,2017-03-10T16:52:56Z,"Happy Birthday, Chuck Norris!  #JustAsk ""Alexa, tell me a Chuck Norris fact."" https://t.co/Si6lTrdSm0",,,36,62
8.36694E+17,2017-02-28T21:45:02Z,"Did I lock the front door?  No worries.  With Door Locks enabled with Alexa. #JustAsk ""Alexa, lock the front door.""… https://t.co/YoZAsZ9ZHX",,,17,39
8.362E+17,2017-02-27T13:04:01Z,"Fall asleep with the relaxing Thunderstorm Sounds skill. ""Alexa, open Thunderstorm Sounds."" Enable the skill at… https://t.co/Pxwke47DCA",,,27,89
8.35188E+17,2017-02-24T18:00:02Z,"Your Alexa connected thermostat is now more capable than ever! Set the temp and more. #JustAsk ""Alexa, what's the t… https://t.co/AQZGobwDt8",,,41,91
8.35128E+17,2017-02-24T14:03:01Z,"Test your music knowledge with the Beat the Intro skill! To enable just say ""Alexa enable the Beat the Intro skill.… https://t.co/7txscqipbj",,,14,39
8.33732E+17,2017-02-20T17:34:29Z,"History happens every day! To find out what happened today #JustAsk: “Alexa, launch this day in history.""… https://t.co/zbWFHAYcpp",,,18,44
8.32802E+17,2017-02-18T04:00:01Z,"Let's go crazy. Prince's soulful &amp; funky brilliance is here. #JustAsk ""Alexa, play Prince from Amazon.""Learn more.… https://t.co/Aos9ueZTK7",,,20,48
8.32663E+17,2017-02-17T18:46:27Z,Introducing hands-free mode on Amazon Tap.  Control music from a distance. Portable Bluetooth speaker with Alexa.… https://t.co/PwjMr8O8cu,,,40,83
8.30039E+17,2017-02-10T13:00:02Z,Ride from home &amp; work with the Uber skill. On an Amazon Alexa device say “Alexa enable the Uber skill” &amp; link your… https://t.co/DqNaAIBhqb,,,10,24
8.29676E+17,2017-02-09T13:00:01Z,Order with the Pizza Hut skill on an Amazon Alexa device 2/9-2/16/2017 &amp; get 30% off! Terms &amp; conditions… https://t.co/IkeirxR7kV,,,17,35
8.29016E+17,2017-02-07T17:17:38Z,"RT @Logitech: Bring #AmazonAlexa on the road, &amp; stay connected even more than before w/ #ZeroTouch, 👐-free. https://t.co/qXXQXf9CKh https:/…",,,47,0
8.28442E+17,2017-02-06T03:16:23Z,"#JustAsk Alexa ""Has there ever been OT in the Super Bowl?"" https://t.co/fZV1t3sAnC",,,6,25
8.2843E+17,2017-02-06T02:29:39Z,Doritos. Drones. Drama. The perfect recipe for the big game. #JustAsk Alexa #SB51 https://t.co/5sMvM5O6mU,,,221,401
8.28E+17,2017-02-05T23:47:13Z,Grab the tissues. Your girl just made the best play of the big game. #JustAsk Alexa. #SB51 https://t.co/wR4CYzk0EO,,,63,156
8.27864E+17,2017-02-04T13:00:13Z,We all know a Todd. Now we all know how to make him go away. #JustAsk Alexa for an Uber. https://t.co/jaisq9qkMh,,,23,45
8.28E+17,2017-02-04T04:30:13Z,Thinking about a second helping? #JustAsk Alexa for calorie information and then dig in. https://t.co/pyOHaHmxcn,,,33,79
8.27638E+17,2017-02-03T22:00:13Z,Gesundheit is hard to say. Ordering from Pizza Hut isn’t. #JustAsk Alexa https://t.co/0zxTNDXzap,,,35,74
8.27567E+17,2017-02-03T17:20:28Z,"Celebrate #BHM.  ""Alexa, Open Black History Facts.  Alex, Tell Black History Facts from the 1960s"" More at… https://t.co/g2c2u4FeIG",,,11,28
8.2714E+17,2017-02-02T13:00:01Z,Which animal made history today? Use the ‘This Day in History’ skill on Alexa to find historical events.#JustAsk.… https://t.co/TCompr0FdT,,,12,35
8.25252E+17,2017-01-28T08:00:01Z,"Alexa has new voice-exclusive deals for Prime members.  20% off many items. #JustAsk ""Alexa, what are your deals?""… https://t.co/TkvEDClgjy",,,13,31
8.24757E+17,2017-01-26T23:14:30Z,"RT @jimmyfallon: Just launched our Tonight Show Alexa skill on @amazonecho! Find out who's on the show, listen to monologue, &amp; more! https:…",,,264,0
8.24687E+17,2017-01-26T18:35:02Z,The Ditty skill turns your messages into hit songs via Alexa. Link your Twitter account to share! Learn more at… https://t.co/tGhMEFv73a,,,10,32
8.22598E+17,2017-01-21T00:11:51Z,"Blast off with a new skill. #JustAsk “Alexa, enable NASA Mars skill.” then ""Alexa, ask NASA Mars for a Curiosity Ro… https://t.co/uO5QpdrEee",,,41,136
8.19996E+17,2017-01-13T19:56:00Z,"“Alexa, give me a Friday the 13th fact.”",,,17,61
8.19959E+17,2017-01-13T17:27:55Z,It’s Game Night with Alexa. Try these games to entertain your friends and family this weekend.… https://t.co/5QQ9hXnJlJ,,,34,60
8.18551E+17,2017-01-09T20:12:34Z,"New year, new you.  Get your health in gear with help from Alexa skills. The 7-Minute Workout skill.  ""Alexa, enabl… https://t.co/duxxXkHd8R",,,20,80
8.17139E+17,2017-01-05T22:40:46Z,RT @Ford: #Ford and @Amazon are working together to connect #AmazonEcho with your car. Find out what you can do. #Alexa https://t.co/eS4jTF…,,,121,0
8.16447E+17,2017-01-04T00:53:29Z,What's Alexa up to at CES? Here's a running list https://t.co/ufaM9xWuiL via @CNET_Uk,,,44,74
8.16371E+17,2017-01-03T19:48:27Z,"RT @DISHNews: Keep hold of your phone and popcorn while watching TV, and ask #Alexa to change the channel for you! #CES2017 https://t.co/Cr…",,,39,0
8.12414E+17,2016-12-23T21:45:51Z,"From now until Jan. 3, 2017, Alexa customers can listen to a holiday classic for free. #JustAsk ""Alexa, read A Chri… https://t.co/uEADHyLCdW",,,90,171
8.12342E+17,2016-12-23T17:00:02Z,Want to discover what else Alexa can do? Check out our Alexa guide for even more examples of things to try.… https://t.co/ZOqLpUVTxp,,,53,135
8.12342E+17,2016-12-23T16:58:56Z,The Alexa Skills Store is pleased to share the top customer picks for Alexa skills this year. Check it out!… https://t.co/coSOGp1Vit,,,38,102
8.12282E+17,2016-12-23T13:00:13Z,"#JustAsk ""Alexa, turn off the lights!"" https://t.co/gE8go9tZvX",,,33,64
8.10898E+17,2016-12-19T17:23:34Z,"#JustAsk ""Alexa, set the temperature to 30 degrees."" https://t.co/UcNQuK1nEy",,,17,37
8.09917E+17,2016-12-17T00:25:33Z,"Traveling? “Alexa, enable Expedia skill,” then link your Expedia account. #JustAsk: “Alexa, ask Expedia, when is my… https://t.co/5btFb0pmJe",,,14,34
8.07325E+17,2016-12-09T20:45:01Z,RT @generalelectric: Soon you’ll be able to ask your lamp for the weather. Introducing our @GELighting LED lamp with @amazonecho’s Alexa. h…,,,72,0
8.06559E+17,2016-12-07T17:58:29Z,Tweet @amazonecho + a hashtag below to see what Alexa can do. Be sure to try them all too! #GiveMeALifeHack… https://t.co/0ahpUuVMfr,,,372,1372
8.0596E+17,2016-12-06T02:19:23Z,"RT @NBCTheVoice: Wouldn’t it be great to sit and chat with the #VoiceTop8? Just say “Alexa, open The Voice” and enjoy #TheVoice Echo Cast.…",,,98,0
8.06E+17,2016-12-06T00:42:16Z,"RT @TheDailyShow: Keep up with The Daily Show on @AmazonEcho. Enable The Daily Show skill and #AskAlexa: ""Alexa, ask The Daily Show for new…",,,71,0
8.06E+17,2016-12-05T19:20:34Z,Tweet @amazonecho + a hashtag below to see what Alexa can do. Be sure to try them all too! #GiveMeALifeHack… https://t.co/BkdiAsxPlP,,,147,411
8.01516E+17,2016-11-23T20:00:50Z,Shop Alexa-exclusive deals for a chance to win an https://t.co/4wNoxkdwGW Gift Card. (U.S. only). https://t.co/i6VcPpFHIm,,,24,20
8.00883E+17,2016-11-22T02:05:18Z,"RT @NBCTheVoice: Want to get up-close-and-personal with the Top 11? Just say “Alexa, open The Voice” and enjoy #TheVoice Echo Cast. @Amazon…",,,75,0
7.99014E+17,2016-11-16T22:17:20Z,"RT @NBCTheVoice: You decide what @JordanSmithLive sings on #TheVoice next week. Just say “Alexa, open the Voice."" Powered by @AmazonEcho. 🎄…",,,127,0
7.98359E+17,2016-11-15T02:54:58Z,"RT @NBCTheVoice: Here are highlights from the first Echo Cast with the #VoiceTop12. Just say “Alexa, open The Voice” to hear more. Powered…",,,152,0
7.96386E+17,2016-11-09T16:17:36Z,"Is your Twitter feed full of election night recaps? Enable the Twitter Reader skill and ask ""Alexa, ask Twitter wha… https://t.co/AOAmHlLA4B",,,8,35
7.96186E+17,2016-11-09T03:00:01Z,"Just ask ""Alexa, who's winning the election?"" https://t.co/nLqSiaIxdD",,,6,26
7.96E+17,2016-11-09T01:00:02Z,"Get real-time election results throughout the night as polls close. Just ask ""Alexa, who's ahead in Florida?"" Or an… https://t.co/n9BtDdffv8",,,9,29
7.95769E+17,2016-11-07T23:22:55Z,Alexa just turned two. Celebrate Alexa’s 2nd birthday and save 22% on Echo! Get yours for $140.39.… https://t.co/oApvGkek0Q,,,20,54
7.95325E+17,2016-11-06T18:00:02Z,"Alexa turns two today. Celebrate the big day with us: Just ask ""Alexa, what are you doing for your birthday?"" https://t.co/XakaTuXlsc",,,56,132
7.94947E+17,2016-11-05T17:00:16Z,"#JustAsk Alexa to help you keep Roboboy on his feet. Get shopping, music, weather and more with the all-new Echo Do… https://t.co/FQcgsGoWAq",,,5,19
7.94615E+17,2016-11-04T19:00:01Z,Personalize Alexa with skills! See ratings and reviews for 3000+ skills to simplify your life.… https://t.co/yOqQLUIwHd,,,23,52
7.94585E+17,2016-11-04T17:00:09Z,You can never be too shameless when it comes to eating canned cheese. #JustAsk Alexa to play your favorite Garth Br… https://t.co/DdEw4NeOFx,,,20,56
7.94E+17,2016-11-03T23:00:16Z,"#JustAsk Alexa and @Dominos can save the day. Get shopping, music, weather and more with the all-new Echo Dot for j… https://t.co/tDKD7a06Dt",,,15,26
7.94192E+17,2016-11-03T15:00:02Z,"Norah Jones breaks down her new album and lets you in on some secrets. Just ask, “Alexa play Side by Side with Nora… https://t.co/owh1OFoioi",,,6,23
7.93951E+17,2016-11-02T23:00:17Z,"#JustAsk Alexa to keep track of your exercise, get information, play music, and more with the Amazon Echo. https://t.co/VboKp9rZYr",,,17,36
7.93588E+17,2016-11-01T23:00:15Z,"Be prepared and #JustAsk Alexa. Get weather, information, music and more with the all-new Echo Dot for just $49.99. https://t.co/UBV8uNufKq",,,23,39
7.93E+17,2016-11-01T15:00:07Z,"Lounge right with your Amazon Echo and a Harmony hub. Enable the Harmony skill, link your account, then ask “Alexa,… https://t.co/XQAR2cZtgt",,,17,42
7.93135E+17,2016-10-31T17:00:08Z,"Order stuff anytime, night or day. Add Alexa to any room with Echo Dot for only $49.99. #JustAsk https://t.co/gn6k1Jo26X",,,7,20
7.92E+17,2016-10-28T19:00:02Z,"If you need a last-minute costume idea, Alexa is here for you. Just ask ""Alexa, what should I be for Halloween?"" https://t.co/zwfLex4T1S",,,12,36
7.90E+17,2016-10-22T17:00:02Z,"Want to listen to #MLB playoffs? Ask: ""Alexa, enable MLB"" to enable and link your At Bat Premium or… https://t.co/RhEL361RUn",,,3,10
7.89587E+17,2016-10-21T22:00:01Z,"Just ask ""Alexa, ask What to Expect for my daily tip"" to get daily personalized pregnancy and parenthood pointers. https://t.co/nWspR9paGg",,,5,7
7.89512E+17,2016-10-21T17:00:01Z,"Do you live for fantasy football updates? Just ask ""Alexa, enable Yahoo Fantasy Football skill"" to get weekly match… https://t.co/qpR5Jm3GEZ",,,7,12
7.88884E+17,2016-10-19T23:27:21Z,"Just ask ""Alexa, play Garth Brooks from Amazon Music."" https://t.co/FSrbn8Nl9b",,,7,7
7.87345E+17,2016-10-15T17:30:04Z,Thinking about a second helping? #JustAsk Alexa for calorie information and then dig in. https://t.co/0z3WJS1TCt,,,19,35
7.87035E+17,2016-10-14T21:00:00Z,"Get news about your favorite team: ""Alexa, what's my Sports Update?"" #AskAlexa",,,1,6
7.86582E+17,2016-10-13T15:00:05Z,It takes some serious muscles to open jars. Luckily you can #JustAsk Alexa to find nearby gyms. https://t.co/5vnzcQyhNo,,,11,34
7.8631E+17,2016-10-12T21:00:02Z,"Listen to 12 new children's songs from Amy Lee of Evanescence. Just ask: “Alexa, play Dream Too Much from Prime.” https://t.co/3L0E5fHvRH",,,8,36
7.85993E+17,2016-10-11T23:58:07Z,RT @invoxia: Use the voice-enabled features of Alexa on Triby to get the timing right every time. https://t.co/KVcoO8m1rP,,,3,0
7.85918E+17,2016-10-11T19:00:05Z,Bandages heal all wounds but they don’t always look classy. #JustAsk Alexa to order tape and more. https://t.co/1KxFM3ry0v,,,5,19
7.85556E+17,2016-10-10T19:00:01Z,"Black never goes out of style—but white is always fresh. To order the new white Echo, just ask: ""Alexa, order a whi… https://t.co/Svru7kJxs7",,,30,55
7.85531E+17,2016-10-10T17:24:11Z,"Caffeinate your ears with these up-tempo alternative jams. Just ask: “Alexa, play Alternative Energy Booster from P… https://t.co/LuOY58Cdpv",,,3,25
7.85495E+17,2016-10-10T15:00:01Z,"Just ask ""Alexa, ask Uber for a ride."" The new upgrade IDs where you live and work, so you can relax with the newsp… https://t.co/j9sDmltbsH",,,7,8
7.85209E+17,2016-10-09T20:02:48Z,Want to get away? #JustAsk Alexa to score airline tickets from @KAYAK . All-new Echo Dot for only $49.99. https://t.co/m7bhXUT1dQ,,,36,41
7.84151E+17,2016-10-06T22:00:26Z,Cracking a coconut is difficult. Ordering coconut water with Alexa is easy. #JustAsk https://t.co/EC9I8hTrGa,,,12,33
7.81E+17,2016-09-27T23:05:45Z,"Need a fun break from the political banter? Just ask, “Alexa, who are you voting for?”",,,13,50
7.80557E+17,2016-09-26T23:56:01Z,"Want to hear more from the candidates? Ask ""Alexa, play CNN on TuneIn"" to listen to the debates. https://t.co/0SKl3XvK9j",,,15,30
7.79405E+17,2016-09-23T19:40:25Z,RT @FoodNetwork: Want to make dishes you see on @FoodNetwork? Enable our @AmazonEcho Skill and #AskAlexa: https://t.co/EgE9xorfyr. https://…,,,26,0
7.77885E+17,2016-09-19T15:00:02Z,"Get set for #TalkLikeAPirateDay. #JustAsk: ""Alexa, tell me a pirate joke."" https://t.co/6wnfktpuul",,,19,23
7.7719E+17,2016-09-17T17:00:00Z,"Are you ready for awards night? #AskAlexa ""Who will win an #Emmy""?",,,2,16
7.76036E+17,2016-09-14T12:33:53Z,Say hello to the all-new Echo Dot. Add Alexa to any room for only $49.99. #JustAsk https://t.co/MGIXnfBwHc https://t.co/cOh5x8joNP,,,169,269
7.74E+17,2016-09-09T23:50:24Z,"Get FREE 2-hour delivery with Alexa on gift cards and select Amazon devices. Just say, “Alexa, order a $25 gift card.”",,,9,21
7.68225E+17,2016-08-23T23:15:42Z,"Alexa may not be able to see, but knows what looks good. #JustAsk https://t.co/WiuzVe8U09",,,4,10
7.66285E+17,2016-08-18T14:44:15Z,Too hot. Too cold. @Honeywell_Home Lyric Thermostat makes it easy to compromise. #AskAlexa https://t.co/OYj8nWf9Z7,,,41,109
7.65713E+17,2016-08-17T00:53:55Z,"“Alexa, tell me a joke about the Olympics.” #NationalTellAJokeDay #AskAlexa",,,7,14
7.63152E+17,2016-08-09T23:15:40Z,Calling all Alexa users! Tell us your favorite Alexa skills in the comments below. https://t.co/RTHIhLUMlW,,,44,152
7.63094E+17,2016-08-09T19:26:47Z,RT @CapitalOne: Pay your Capital One bill w/o lifting a finger. Enable the Capital One Skill &amp; #AskAlexa. https://t.co/QqkxsyRXdA https://t…,,,28,0
7.60989E+17,2016-08-04T00:00:17Z,Decided to try out for the Olympics? Alexa can help. #AskAlexa https://t.co/4Ud23pFHUT,,,11,17
7.6049E+17,2016-08-02T15:00:00Z,"Secure your home with an August lock and Connect hub; enable the skill and ask “Alexa, ask August to lock the front door.” #AskAlexa",,,6,8
7.60E+17,2016-07-30T22:00:00Z,"Your new favorite station is here. Enable Prime Music and ask “Alexa, play the Summer Vibes station from Prime.” #AskAlexa",,,6,35
7.59131E+17,2016-07-29T21:00:01Z,"Alexa is always learning, but can always learn more. What new skill would you add? https://t.co/UQEtAsZvdJ",,,34,63
7.59E+17,2016-07-29T18:00:00Z,"Looking for a friendly tip? Say “Alexa, good afternoon.” #AskAlexa",,,5,13
7.59E+17,2016-07-29T01:00:00Z,RT @KatieLinendoll: The future is here! 😆 Real-time info of your @CapitalOne accounts &amp; status on home &amp; auto loans - just #AskAlexa #ad ht…,,,21,0
7.58361E+17,2016-07-27T18:00:14Z,The answer is never out of reach with Alexa. #AskAlexa https://t.co/3h0byDkiyT,,,5,15
7.58014E+17,2016-07-26T19:00:00Z,"Ask “Alexa, enable @TheDailyShow skill” to get news or information on this week’s guests. #AskAlexa",,,13,32
7.57576E+17,2016-07-25T14:00:00Z,"Don’t miss out on important news on a Monday. Ask “Alexa, play Morning Edition on TuneIn” #AskAlexa",,,4,15
7.5661E+17,2016-07-22T22:00:00Z,"Is your day a little ruff? Ask “Alexa, tell me a dog joke.” #AskAlexa",,,4,15
7.56169E+17,2016-07-21T16:49:33Z,"RT @TheDailyShow: Check us out on @AmazonEcho. Enable The Daily Show skill to #AskAlexa for news, upcoming guests, and more.",,,25,0
7.55492E+17,2016-07-19T19:58:09Z,"Weird noises? Ask ""Alexa, who are you gonna call?"" #AskAlexa https://t.co/8KxeaLKrQD",,,8,22
7.54E+17,2016-07-15T19:06:07Z,"Alexa is quick with the quips. Just ask “Alexa, tell me a political joke.” #AskAlexa",,,9,16
7.53329E+17,2016-07-13T20:44:59Z,"Tickets to Hamilton might be hard to get but the music is so close. Just ask ""Alexa play Hamilton from Prime."" @Lin_Manuel #AskAlexa",,,7,26
7.53081E+17,2016-07-13T04:16:50Z,"Brand new deals just added! Just ask: “Alexa, order Adele on vinyl.” Or, “Alexa, order Hamilton.” #PrimeDay",,,4,14
7.51443E+17,2016-07-08T15:48:00Z,Alexa is ready for #PrimeDay -- are you? Shop with Alexa between now and 7/12 to get a $10 discount off your first eligible order over $20.,,,18,38
7.50693E+17,2016-07-06T14:09:14Z,RT @KINDSnacks: On their way! @amazonecho #AskAlexa https://t.co/0wFCaZpJsz,,,7,0
7.50692E+17,2016-07-06T14:05:00Z,"Hungry? Get more of your favorite snacks from Alexa. Just ask: “Alexa, order KIND bars.” #AskAlexa @kindsnacks",,,6,8
7.50346E+17,2016-07-05T15:09:00Z,We've made shopping even easier! #AskAlexa to order the item you want and she'll suggest something that ships with Prime.,,,9,17
7.49968E+17,2016-07-04T14:08:00Z,"Celebrate the stars and stripes with Alexa. Just ask: “Alexa, tell me a Fourth of July joke."" #AskAlexa",,,6,15
7.48973E+17,2016-07-01T20:15:00Z,"Weekend plans: jam out to the most popular Prime Music playlists on Alexa. ""Alexa, play Breezy Summer Classics from Prime."" #AskAlexa",,,8,23
7.48249E+17,2016-06-29T20:18:00Z,#DYK there are sharks that need to move constantly to keep breathing? Enable #SharkWeek skill on Alexa for more great facts from @Discovery,,,10,42
7.48184E+17,2016-06-29T16:00:00Z,We're excited to roll out a new and improved Alexa app making it easier to discover new skills. Open the app and try a new skill today.,,,18,52
7.47888E+17,2016-06-28T20:22:05Z,It’s hot out there! Alexa can make it easy to adjust your @Honeywell_Home Total Connect Comfort thermostat. https://t.co/AkxmiAzuoA,,,28,112
7.47815E+17,2016-06-28T15:32:00Z,"Using skills on Alexa just got easier. Now you can quickly enable a new skill with your voice—just say: “Alexa, enable Jeopardy.” #AskAlexa",,,42,62
7.47554E+17,2016-06-27T22:17:00Z,"Still reeling from the final @GameOfThrones episode 😭  Relive some of your fav moments w/ Alexa. ""Alexa, give me a #GameofThrones quote.""",,,3,13
7.45694E+17,2016-06-22T19:05:11Z,"Alexa's ready for anything. Just ask: ‘Alexa, what’s the weather in Virginia Beach?’ Hope you packed your shades! https://t.co/Rbtq8bJ8jG",,,6,13
7.43535E+17,2016-06-16T20:05:00Z,"The new @PGATOUR skill tracks your favorite golfers. Enable the skill and ask, ""Alexa, ask PGA Tour how @JordanSpieth is doing."" #AskAlexa",,,2,9
7.43518E+17,2016-06-16T18:57:57Z,"Celebrate summer w/ this Amazon Music Original playlist of seasonal classics. Just ask: ""Alexa, play Songs of Summer from Prime."" #AskAlexa",,,3,20
7.42388E+17,2016-06-13T16:08:21Z,"Get ready for all your summer events w/ the 7-Minute Workout on Alexa. Enable the skill and ask: ""Alexa, start 7-Minute Workout."" #AskAlexa",,,2,25
7.41352E+17,2016-06-10T19:33:03Z,"Enable the @nutritionix skill to get healthier w/ Alexa. ""Alexa, ask Food Tracker how much fat is in a bagel and cream cheese."" #AskAlexa",,,18,49
7.39827E+17,2016-06-06T14:30:09Z,"Revisit the gnarliest of decades by rocking out with some great '80s tunes. “Alexa, play 50 Great '80s Rock Songs from Prime.” #AskAlexa",,,21,28
7.38855E+17,2016-06-03T22:07:46Z,RT @PGATOUR: Got an @AmazonEcho? Get the latest scores and player updates from our new PGA TOUR Alexa skill. https://t.co/ZpaPXGAAnp,,,25,0
7.38784E+17,2016-06-03T17:25:39Z,"Meet Pebble Core, the first Alexa #wearable with 3G that let’s you take music, weather and more on your run. https://t.co/5xz5ZAEgmD",,,44,86
7.38479E+17,2016-06-02T21:16:22Z,RT @Jeopardy: Own a @Amazon Echo device? Use the Alexa companion app to play a game of J!6 and check out the new clues every day. https://t…,,,4,0
7.38023E+17,2016-06-01T15:03:00Z,"Say it and spray it with the new @_Rachio sprinkler skill. Enable the skill and ask: ""Alexa, tell Rachio to start Zone One for six minutes.""",,,13,21
7.37674E+17,2016-05-31T15:57:28Z,"Alexa can help you keep up with all the new skills being added every week. Just ask: ""Alexa, what new skills have you learned?"" #AskAlexa",,,34,56
7.35841E+17,2016-05-26T14:31:00Z,"Excited about @ScrippsBee? Alexa can help you spell all the #SpellingBee words—just ask: ""Alexa, how do you spell 'pulchritude'?"" #AskAlexa",,,4,12
7.35478E+17,2016-05-25T14:30:00Z,"Try the Alexa-exclusive ""90 Seconds with Slate,"" an update on culture and politics from @Slate. Add it to your Flash Briefing in the app.",,,9,17
7.35115E+17,2016-05-24T14:29:00Z,"Looking for more tips? Add ""Alexa Things to Try"" to your Flash Briefing (Alexa App&gt;Settings) and ask: ""Alexa, what's my Flash Briefing?""",,,11,21
7.3408E+17,2016-05-21T17:56:00Z,"Need a mellow, indie playlist to match your weekend vibes? Just ask: ""Alexa, play Coffee Shop Alternative from Prime."" #AskAlexa",,,6,26
7.33317E+17,2016-05-19T15:22:00Z,"Alexa can make any morning routine more fun with daily inspiration or a fun fact. Just try: “Alexa, good morning.” #AskAlexa",,,18,38
7.32939E+17,2016-05-18T14:20:00Z,"Expecting packages from Amazon? No need to grab your phone or computer to get a status update–just ask, “Alexa, where’s my stuff?"" #AskAlexa",,,14,26
7.32576E+17,2016-05-17T14:17:00Z,"If you have @AlarmDotCom smart home system, the new Alexa skill can arm your security system, check your locks and control your thermostats.",,,23,28
7.32255E+17,2016-05-16T17:04:00Z,"Want to send flowers to a friend? Alexa can help. Enable the 1-800-Flowers skill and ask: ""Alexa, ask 1-800-Flowers to send Kate flowers.”",,,7,12
7.31508E+17,2016-05-14T15:33:00Z,"Syfy fans, we've got you covered. Enable the skill and ask: ""Alexa, ask Syfy, what happens in the next episode of ’12 Monkeys’?” #AskAlexa",,,1,6
7.31137E+17,2016-05-13T15:01:00Z,Alexa can help you throw some pretty epic dance parties – of both the human and robot variety. https://t.co/RY9X2EMuXS #AskAlexa,,,7,37
7.30761E+17,2016-05-12T14:05:00Z,"Find today’s most popular pop artists all in one spot. Just ask: “Alexa, play the Top Pop station in Prime Music."" #AskAlexa",,,4,17
7.30E+17,2016-05-10T17:03:00Z,"Wondering where to go on your next trip? “Alexa, ask @KAYAK, where can I go for $600?” #AskAlexa",,,14,15
