id,created_at,text,topic,action,retweet_count,favorite_count
7.60E+17,2016-07-30T22:00:00Z,"Your new favorite station is here. Enable Prime Music and ask â€œAlexa, play the Summer Vibes station from Prime.â€ #AskAlexa",Entertainment,Streaming,6,35
7.59E+17,2016-07-29T21:00:01Z,"Alexa is always learning, but can always learn more. What new skill would you add? https://t.co/UQEtAsZvdJ",Promotional,Trivial,34,63
7.59E+17,2016-07-29T18:00:00Z,"Looking for a friendly tip? Say â€œAlexa, good afternoon.â€ #AskAlexa",Promotional,Trivial,5,13
7.59E+17,2016-07-29T01:00:00Z,RT @KatieLinendoll: The future is here! ðŸ˜† Real-time info of your @CapitalOne accounts &amp; status on home &amp; auto loans - just #AskAlexa #ad htâ€¦,Productivity,Purchase,21,0
7.58E+17,2016-07-27T18:00:14Z,The answer is never out of reach with Alexa. #AskAlexa https://t.co/3h0byDkiyT,Promotional,Basic,5,15
7.58E+17,2016-07-26T19:00:00Z,"Ask â€œAlexa, enable @TheDailyShow skillâ€ to get news or information on this weekâ€™s guests. #AskAlexa",Productivity,Basic,13,32
7.58E+17,2016-07-25T14:00:00Z,"Donâ€™t miss out on important news on a Monday. Ask â€œAlexa, play Morning Edition on TuneInâ€ #AskAlexa",Productivity,Basic,4,15
7.57E+17,2016-07-22T22:00:00Z,"Is your day a little ruff? Ask â€œAlexa, tell me a dog joke.â€ #AskAlexa",Productivity,Trivial,4,15
7.56E+17,2016-07-21T16:49:33Z,"RT @TheDailyShow: Check us out on @AmazonEcho. Enable The Daily Show skill to #AskAlexa for news, upcoming guests, and more.",Promotional,Basic,25,0
7.56E+17,2016-07-19T19:58:09Z,"Weird noises? Ask ""Alexa, who are you gonna call?"" #AskAlexa https://t.co/8KxeaLKrQD",Promotional,Trivial,8,22
7.54E+17,2016-07-15T19:06:07Z,"Alexa is quick with the quips. Just ask â€œAlexa, tell me a political joke.â€ #AskAlexa",Promotional,Trivial,9,16
7.53E+17,2016-07-13T20:44:59Z,"Tickets to Hamilton might be hard to get but the music is so close. Just ask ""Alexa play Hamilton from Prime."" @Lin_Manuel #AskAlexa",Entertainment,Streaming,7,26
7.53E+17,2016-07-13T04:16:50Z,"Brand new deals just added! Just ask: â€œAlexa, order Adele on vinyl.â€ Or, â€œAlexa, order Hamilton.â€ #PrimeDay",Entertainment,Purchase,4,14
7.51E+17,2016-07-08T15:48:00Z,Alexa is ready for #PrimeDay -- are you? Shop with Alexa between now and 7/12 to get a $10 discount off your first eligible order over $20.,Promotional,Purchase,18,38
7.51E+17,2016-07-06T14:09:14Z,RT @KINDSnacks: On their way! @amazonecho #AskAlexa https://t.co/0wFCaZpJsz,Productivity,Purchase,7,0
7.51E+17,2016-07-06T14:05:00Z,"Hungry? Get more of your favorite snacks from Alexa. Just ask: â€œAlexa, order KIND bars.â€ #AskAlexa @kindsnacks",Productivity,Purchase,6,8
7.50E+17,2016-07-05T15:09:00Z,We've made shopping even easier! #AskAlexa to order the item you want and she'll suggest something that ships with Prime.,Productivity,Purchase,9,17
7.50E+17,2016-07-04T14:08:00Z,"Celebrate the stars and stripes with Alexa. Just ask: â€œAlexa, tell me a Fourth of July joke."" #AskAlexa",Promotional,Trivial,6,15
7.49E+17,2016-07-01T20:15:00Z,"Weekend plans: jam out to the most popular Prime Music playlists on Alexa. ""Alexa, play Breezy Summer Classics from Prime."" #AskAlexa",Entertainment,Streaming,8,23
7.48E+17,2016-06-29T20:18:00Z,#DYK there are sharks that need to move constantly to keep breathing? Enable #SharkWeek skill on Alexa for more great facts from @Discovery,Entertainment,Basic,10,42
7.48E+17,2016-06-29T16:00:00Z,We're excited to roll out a new and improved Alexa app making it easier to discover new skills. Open the app and try a new skill today.,Promotional,Customization,18,52
7.48E+17,2016-06-28T20:22:05Z,Itâ€™s hot out there! Alexa can make it easy to adjust your @Honeywell_Home Total Connect Comfort thermostat. https://t.co/AkxmiAzuoA,Digital_Lifestyle,IoT,28,112
7.48E+17,2016-06-28T15:32:00Z,"Using skills on Alexa just got easier. Now you can quickly enable a new skill with your voiceâ€”just say: â€œAlexa, enable Jeopardy.â€ #AskAlexa",Promotional,Customization,42,62
7.48E+17,2016-06-27T22:17:00Z,"Still reeling from the final @GameOfThrones episode ðŸ˜­ Relive some of your fav moments w/ Alexa. ""Alexa, give me a #GameofThrones quote.""",Entertainment,Trivial,3,13
7.46E+17,2016-06-22T19:05:11Z,"Alexa's ready for anything. Just ask: â€˜Alexa, whatâ€™s the weather in Virginia Beach?â€™ Hope you packed your shades! https://t.co/Rbtq8bJ8jG",Productivity,Basic,6,13
7.44E+17,2016-06-16T20:05:00Z,"The new @PGATOUR skill tracks your favorite golfers. Enable the skill and ask, ""Alexa, ask PGA Tour how @JordanSpieth is doing."" #AskAlexa",Entertainment,Basic,2,9
7.44E+17,2016-06-16T18:57:57Z,"Celebrate summer w/ this Amazon Music Original playlist of seasonal classics. Just ask: ""Alexa, play Songs of Summer from Prime."" #AskAlexa",Entertainment,Streaming,3,20
7.42E+17,2016-06-13T16:08:21Z,"Get ready for all your summer events w/ the 7-Minute Workout on Alexa. Enable the skill and ask: ""Alexa, start 7-Minute Workout."" #AskAlexa",Productivity,Basic,2,25
7.41E+17,2016-06-10T19:33:03Z,"Enable the @nutritionix skill to get healthier w/ Alexa. ""Alexa, ask Food Tracker how much fat is in a bagel and cream cheese."" #AskAlexa",Productivity,Basic,18,49
7.40E+17,2016-06-06T14:30:09Z,"Revisit the gnarliest of decades by rocking out with some great '80s tunes. â€œAlexa, play 50 Great '80s Rock Songs from Prime.â€ #AskAlexa",Entertainment,Streaming,21,28
7.39E+17,2016-06-03T22:07:46Z,RT @PGATOUR: Got an @AmazonEcho? Get the latest scores and player updates from our new PGA TOUR Alexa skill. https://t.co/ZpaPXGAAnp,Entertainment,Basic,25,0
7.39E+17,2016-06-03T17:25:39Z,"Meet Pebble Core, the first Alexa #wearable with 3G that letâ€™s you take music, weather and more on your run. https://t.co/5xz5ZAEgmD",Digital_Lifestyle,IoT,44,86
7.39E+17,2016-06-02T21:16:22Z,RT @Jeopardy: Own a @Amazon Echo device? Use the Alexa companion app to play a game of J!6 and check out the new clues every day. https://tâ€¦,Entertainment,Basic,4,0
7.38E+17,2016-06-01T15:03:00Z,"Say it and spray it with the new @_Rachio sprinkler skill. Enable the skill and ask: ""Alexa, tell Rachio to start Zone One for six minutes.""",Digital_Lifestyle,IoT,13,21
7.38E+17,2016-05-31T15:57:28Z,"Alexa can help you keep up with all the new skills being added every week. Just ask: ""Alexa, what new skills have you learned?"" #AskAlexa",Promotional,Customization,34,56
7.36E+17,2016-05-26T14:31:00Z,"Excited about @ScrippsBee? Alexa can help you spell all the #SpellingBee wordsâ€”just ask: ""Alexa, how do you spell 'pulchritude'?"" #AskAlexa",Entertainment,Basic,4,12
7.36E+17,2016-05-25T14:30:00Z,"Try the Alexa-exclusive ""90 Seconds with Slate,"" an update on culture and politics from @Slate. Add it to your Flash Briefing in the app.",Productivity,Basic,9,17
7.35E+17,2016-05-24T14:29:00Z,"Looking for more tips? Add ""Alexa Things to Try"" to your Flash Briefing (Alexa App&gt;Settings) and ask: ""Alexa, what's my Flash Briefing?""",Productivity,Basic,11,21
7.34E+17,2016-05-21T17:56:00Z,"Need a mellow, indie playlist to match your weekend vibes? Just ask: ""Alexa, play Coffee Shop Alternative from Prime."" #AskAlexa",Entertainment,Streaming,6,26
7.33E+17,2016-05-19T15:22:00Z,"Alexa can make any morning routine more fun with daily inspiration or a fun fact. Just try: â€œAlexa, good morning.â€ #AskAlexa",Promotional,Basic,18,38
7.33E+17,2016-05-18T14:20:00Z,"Expecting packages from Amazon? No need to grab your phone or computer to get a status updateâ€“just ask, â€œAlexa, whereâ€™s my stuff?"" #AskAlexa",Promotional,IoT,14,26
7.33E+17,2016-05-17T14:17:00Z,"If you have @AlarmDotCom smart home system, the new Alexa skill can arm your security system, check your locks and control your thermostats.",Digital_Lifestyle,IoT,23,28
7.32E+17,2016-05-16T17:04:00Z,"Want to send flowers to a friend? Alexa can help. Enable the 1-800-Flowers skill and ask: ""Alexa, ask 1-800-Flowers to send Kate flowers.â€",Productivity,Purchase,7,12
7.32E+17,2016-05-14T15:33:00Z,"Syfy fans, we've got you covered. Enable the skill and ask: ""Alexa, ask Syfy, what happens in the next episode of â€™12 Monkeysâ€™?â€ #AskAlexa",Entertainment,Basic,1,6
7.31E+17,2016-05-13T15:01:00Z,Alexa can help you throw some pretty epic dance parties â€“ of both the human and robot variety. https://t.co/RY9X2EMuXS #AskAlexa,Entertainment,Streaming,7,37
7.31E+17,2016-05-12T14:05:00Z,"Find todayâ€™s most popular pop artists all in one spot. Just ask: â€œAlexa, play the Top Pop station in Prime Music."" #AskAlexa",Entertainment,Streaming,4,17
7.30E+17,2016-05-10T17:03:00Z,"Wondering where to go on your next trip? â€œAlexa, ask @KAYAK, where can I go for $600?â€ #AskAlexa",Productivity,Basic,14,15
7.26E+17,2016-04-29T13:03:00Z,Fans of @NBCTheVoice rejoice: Alexa has exclusive updates from Season 7â€™s @MattMcAndrew. Add â€œInside The Voiceâ€ to your Flash Briefing today,Entertainment,Trivial,13,35
7.26E+17,2016-04-28T15:43:50Z,RT @invoxia: Guess what?! @Amazon #Alexa is now available on #Triby! Check it out: https://t.co/sUMtADRtAQ #JustAskTriby https://t.co/aypwOâ€¦,Promotional,Customization,7,0
7.26E+17,2016-04-28T15:30:16Z,"Meet the new Triby. Alexa is branching out to bring families even closer together: https://t.co/FPnoGD5LGl
 https://t.co/qxvEwLttLe",Promotional,Customization,29,45
7.25E+17,2016-04-25T15:05:00Z,"Crazy busy this week? Alexa can help by adding events to your Google Calendar. Just ask: â€œAlexa, add an event to my calendar.â€ #AskAlexa",Productivity,Basic,22,35
7.24E+17,2016-04-22T20:27:53Z,"Happy #EarthDay. Alexa has some ideas on how to honor the planetâ€”just ask: â€œAlexa, what can I do for Earth Day?â€ #AskAlexa",Promotional,Trivial,6,15
7.23E+17,2016-04-20T14:13:01Z,African Grey parrot Tyeena loves Alexa. Tweet us a photo w/ #AskAlexa if you have a pet that likes hanging w/ Alexa https://t.co/5ctjIRFEnt,Promotional,Trivial,9,26
7.23E+17,2016-04-19T16:12:17Z,"Get ready for #Coachella w/ music from artists on this yearâ€™s line-up. To listen, ask: â€œAlexa, play the Coachella playlist in Prime Music.â€",Entertainment,Streaming,12,18
7.22E+17,2016-04-17T15:28:00Z,"Today is International Haiku Poetry Day. Celebrate it with Alexaâ€”just ask: â€œAlexa, give me a haiku.â€ #AskAlexa",Promotional,Basic,14,20
7.21E+17,2016-04-15T16:28:29Z,"Sink backed up? Just enable the HomeAdvisor skill in your Alexa App, then ask: â€œAlexa, ask HomeAdvisor to find me a plumber.â€ #AskAlexa",Productivity,Customization,9,13
7.21E+17,2016-04-15T16:20:29Z,"â€œAlexa, play the Near Catastrophe playlist in Prime Music.â€ #AskAlexa https://t.co/0ZYKXlNW2T",Entertainment,Streaming,1,8
7.21E+17,2016-04-14T14:38:00Z,"Are your kids studying planets and space in school? Alexa can help. Just ask, â€œAlexa, how far is Pluto in light years?â€ #AskAlexa",Promotional,Basic,11,22
7.20E+17,2016-04-13T14:26:00Z,Alexa is a hip hop fan. Find out how @therealmix partners with Alexa in the studio: https://t.co/xbJrs5vw6E via @GeekWire,Entertainment,Trivial,9,11
7.20E+17,2016-04-12T19:58:32Z,"April is #NationalPoetryMonth and Alexaâ€™s getting into the literary spirit w/ a new poem every day. â€œAlexa, what is todayâ€™s poem?â€ #AskAlexa",Entertainment,Streaming,11,10
7.20E+17,2016-04-11T16:29:51Z,"RT @Lutron: ""Alexa, dim the lights."" The @Lutron App for CasÃ©ta Wireless now works with @AmazonEcho. #AskAlexa https://t.co/8NVPyHOP8c",Digital_Lifestyle,IoT,10,0
7.20E+17,2016-04-11T14:35:00Z,"Pop-rock nerds @Weezer just released their 10th studio album. Listen now: â€œAlexa, play Weezerâ€™s â€˜White Albumâ€™ from Primeâ€ #AskAlexa",Entertainment,Streaming,4,13
7.19E+17,2016-04-09T15:55:00Z,"Alexaâ€™s a great partner for exploring the world of math and science. Just ask: â€œAlexa, how hot is the sun?â€ #AskAlexa",Promotional,Basic,15,25
7.19E+17,2016-04-08T17:49:06Z,Alexa just might surprise you. This is technically possible with @IFTTT rules: https://t.co/1uSvt5CQ49 #justsaying https://t.co/Tl8N5IBwpt,Promotional,Trivial,9,19
7.19E+17,2016-04-08T16:21:31Z,"Kick back and relax. Alexa can now control your lights with the @Lutron App for CasÃ©ta Wireless. #AskAlexa
 https://t.co/2RoVgZizCa",Digital_Lifestyle,IoT,63,164
7.17E+17,2016-04-05T16:12:35Z,"Are you in the dark? Alexa and @LIFX can fix that for you. Just ask, â€œAlexa, turn on the hallway light.â€ #AskAlexa https://t.co/GaEMeO9zVl",Digital_Lifestyle,IoT,18,30
7.17E+17,2016-04-04T23:31:37Z,RT @JeremyOlenski: When bae gets jealous of Alexa @amazonecho #AskAlexa #ad https://t.co/ZFAUpYh0NL,Promotional,Trivial,7,0
7.17E+17,2016-04-04T22:35:26Z,"Are you tuning in for the final basketball game tonight? Alexa has a prediction on winners. ""Alexa, who will win March Madness?"" #AskAlexa",Promotional,Basic,3,15
7.17E+17,2016-04-04T17:58:49Z,RT @JeremyOlenski: That moment when you realize Alexa is your best friend @amazonecho #AskAlexa #ad https://t.co/Y8XxYd1z5a,Promotional,Trivial,8,0
7.17E+17,2016-04-04T14:49:00Z,Mondays are hard but they don't have to be. Set your alarm to wake up with Alexa @alecbaldwin @MissyElliott @DanMarino and #jasonschwartzman,Productivity,Basic,3,13
7.17E+17,2016-04-04T03:22:59Z,"RT @TreyNKennedy: I asked Alexa where the cool spots are in Houston. See where she sent me! Follow ""Amazon"" on Snap ðŸ‘» #AmazonEcho #ad httpsâ€¦",Productivity,Customization,4,0
7.16E+17,2016-04-02T23:07:03Z,"RT @steve21smith: Alexa, ask Fitbit how many steps Iâ€™ve taken today. #SheRoundsDown @amazonecho #marchmadness https://t.co/AtZVdDRuKF httpsâ€¦",Digital_Lifestyle,Basic,3,0
7.16E+17,2016-04-02T22:47:20Z,Alexa is at the Final Four. Follow her and @treynkennedy on snapchat ðŸ‘» @Amazon https://t.co/Go8cEbHlBS,Promotional,Trivial,3,21
7.16E+17,2016-04-01T17:15:00Z,"What pranks do you have planned for #AprilFools? If you need inspiration, Alexa can help. â€œAlexa, what are some good pranks?â€ #AskAlexa",Promotional,Trivial,8,19
7.16E+17,2016-04-01T14:08:00Z,"Alexa can now make your mornings a little easier with repeating alarms. â€œAlexa, set a repeating alarm for weekdays at 8.â€ #AskAlexa",Productivity,Basic,13,55
7.16E+17,2016-03-31T20:20:57Z,"Wondering when your team plays in the #FinalFour? Just ask, ""Alexa, when do the Syracuse Orange play next?"" #AskAlexa #MarchMadness",Productivity,Basic,5,9
7.16E+17,2016-03-31T17:21:08Z,"Alexa can help you stock up on all the new #DashButtons. Just ask, â€œAlexa, order a @RedBull Dash Button.â€ #AskAlexa https://t.co/KogDiy5cF0",Digital_Lifestyle,Purchase,11,26
7.16E+17,2016-03-31T15:31:43Z,Alexa misses you too. But now you can take her with you on the road with the new Amazon Tap: https://t.co/OgFm7GkM5O https://t.co/chnrs36vY8,Promotional,IoT,5,17
7.15E+17,2016-03-30T19:46:05Z,RT @GabrielConte: That friend that always goes too hard! #AskAlexa @amazonecho #ad https://t.co/hEkMCqyW2X,Promotional,Trivial,513,0
7.15E+17,2016-03-29T22:40:06Z,RT @nest: Roger that Alexa. Control your Nest with one command; @AmazonEcho now #WorksWithNest. https://t.co/C5CcBLuxQ8 https://t.co/EGc2aoâ€¦,Digital_Lifestyle,IoT,32,0
7.13E+17,2016-03-25T17:13:04Z,"""Alexa, set my @Nest to 70Â degrees.â€ ðŸ ðŸ #AskAlexa https://t.co/s0a7oZoIMK",Digital_Lifestyle,IoT,28,82
7.13E+17,2016-03-25T00:27:27Z,"Are you ordering ðŸ•ðŸ•ðŸ• for the games tonight? Echo makes it simple: ""Alexa, ask @Dominos for my easy order"" #AskAlexa https://t.co/KYHdfQ7Zpv",Productivity,Purchase,7,10
7.13E+17,2016-03-24T20:48:17Z,"By hunting messages that Alexa has hidden away, you can celebrate Easter all year long. Try, â€œAlexa, rap for me."" #AskAlexa",Promotional,Trivial,15,25
7.11E+17,2016-03-18T18:51:26Z,Done. Weâ€™ve got our reminders set to watch @ColbertLateShow FOREVER. #TogetherForever #AskAlexa #LSSC https://t.co/fZ3bk9tbwR,Entertainment,Trivial,10,20
7.11E+17,2016-03-17T17:38:29Z,"Stay motivated on your #fitness journey with Alexa. Enable the @Fitbit skill to get updates on your all-day activity, weight and more.",Productivity,Basic,44,75
7.09E+17,2016-03-14T16:22:37Z,RT @amymarieg: I just have to #AskAlexa to help me get in my zoneâœ¨ @amazonecho #ad https://t.co/qx7EOX2pt2,Productivity,Basic,89,0
7.08E+17,2016-03-11T20:07:39Z,"Stay on top of finances with @CapitalOne. Enable the skill and ask, ""Alexa, ask Capital One, what is my overall account summary?"" #AskAlexa",Productivity,Customization,14,22
7.07E+17,2016-03-09T01:03:00Z,"Alexa has been inspired by many women. Find out who by asking, â€œAlexa, who is your role model.â€ #InternationalWomensDay #AskAlexa",Promotional,Trivial,8,22
7.07E+17,2016-03-08T20:48:15Z,"Happy International Women's Day. Celebrate by asking, ""Alexa, who is your role model?"" #InternationalWomensDay #AskAlexa",Promotional,Trivial,4,12
7.07E+17,2016-03-08T05:12:12Z,"RT @aquino_amy: Away for the weekend. Missed my dog, AND missed my Alexa...if you have one, u understand. #AskAlexa #AmazonEcho https:/â€¦",Promotional,Trivial,13,0
7.07E+17,2016-03-07T15:02:34Z,"Thanks to Echo Dot, you can party with Alexa anywhere in your house. Just ask, ""Alexa, order an Echo Dot"" #AskAlexa
 https://t.co/cY3uSNo40d",Promotional,Purchase,39,72
7.06E+17,2016-03-05T00:09:09Z,"#DYK what happened on #SuperTuesday? Enable the @NBCNews skill, then just ask: â€œAlexa, ask NBC News which candidates are ahead?â€ #AskAlexa",Productivity,Basic,9,10
7.06E+17,2016-03-04T19:15:02Z,RT @WIRED: These new Amazon â€˜Tapâ€™ and â€˜Echo Dotâ€™ gadgets unleash Alexa on the world https://t.co/19VfXtvqTp,Digital_Lifestyle,IoT,111,0
7.06E+17,2016-03-04T00:29:49Z,"RT @Dolby: The newly announced @Amazon Tap is about more than Alexa, with Dolby tech built in for crisp, clear audio #amazontap https://t.câ€¦",Digital_Lifestyle,IoT,14,0
7.06E+17,2016-03-03T21:20:58Z,Introducing Amazon Tap. It's the newest Alexa-enabled device that you can take anywhere. https://t.co/zF81kV24f4 https://t.co/P2x52OJGfp,Digital_Lifestyle,IoT,61,76
7.06E+17,2016-03-03T21:10:40Z,Meet Echo Dot. Now you can expand your Echo and have Alexa with you in any room in your home https://t.co/euV23T0e5P https://t.co/mXzFTLaCfR,Digital_Lifestyle,IoT,58,105
7.05E+17,2016-03-02T18:10:50Z,RT @Cimorelliband: Trying out our new @AmazonEcho and asking Alexa to play our songs ðŸ˜‚ #AskAlexa #ad https://t.co/Z7j8km5Da7,Entertainment,Streaming,644,0
7.05E+17,2016-03-02T17:20:13Z,"Solve the murder behind Batmanâ€™s origins. Enable the Wayne Investigation skill, then ask â€œAlexa, launch The Wayne Investigation.â€ #AskAlexa",Promotional,Trivial,24,49
7.05E+17,2016-03-01T23:27:46Z,RT @MSNBCPR: WATCH: @chucktodd discusses @NBCNews' first Alexa skill on Amazon Echo #Decision2016 https://t.co/DLbup5T5Eh,Promotional,Customization,15,0
7.02E+17,2016-02-21T20:16:42Z,Love your Flash Briefing from Alexa? You can now add Discovery News. Find it in Settings/Flash Briefing. #AskAlexa,Productivity,Trivial,9,12
6.99E+17,2016-02-16T01:47:26Z,RT @ecobee: Big news! ecobee now works with @amazonecho for voice control of your home comfort https://t.co/soJhSg9xky #AskAlexa https://t.â€¦,Digital_Lifestyle,IoT,178,0
6.99E+17,2016-02-14T18:57:00Z,"Get this free collection from @audible_com, then ask: ""Alexa, read Classic Love Poems."" https://t.co/rnBUPpsWYf #ValentinesDay #AskAlexa",Entertainment,Streaming,12,29
6.99E+17,2016-02-14T15:54:00Z,"Just ask, ""Alexa, do you have a valentine?"" #AskAlexa",Promotional,Trivial,10,28
6.97E+17,2016-02-08T23:48:18Z,"Hey @iHeartRadio, any music recommendations to make it through a post-party Monday? #AskAlexa",Entertainment,Trivial,0,4
6.97E+17,2016-02-08T19:54:35Z,"Hang in there @AlecBaldwin, replacement socks and pain relief on its way. #AskAlexa https://t.co/CFobU0XUNJ",Promotional,Trivial,11,81
6.97E+17,2016-02-08T17:21:33Z,"RT @ajos: This is my favorite use of Twitter Moments ever. #SB50 ""Surviving the Day After? Just #AskAlexaâ€ by @amazonecho
 
 https://t.co/EJfâ€¦",Promotional,Trivial,11,0
6.97E+17,2016-02-08T16:52:41Z,"Echo owners: What did you #AskAlexa on game day? Besides â€œAlexa, order more salsa.â€",Promotional,Trivial,3,3
6.97E+17,2016-02-08T06:46:48Z,RT @davidlopezfilms: I'm exhausted from an amazing weekend with @AmazonEcho! I had such a great time! #BaldwinBowl #AskAlexa #ad https://t.â€¦,Promotional,Trivial,18,0
6.97E+17,2016-02-07T23:44:15Z,nom nom nom #AskAlexa #BaldwinBowl #foodgoals https://t.co/mXivwFVdcL,Promotional,Trivial,3,7
6.96E+17,2016-02-07T17:08:28Z,"RT @amazedwithgrace: Alexa's answer to my question ""Who wins the Superbowl? "" was ""I expect to see Cam Newton dancing in the end zone"". ðŸ˜‚ Wâ€¦",Promotional,Trivial,3,0
6.96E+17,2016-02-07T17:08:14Z,"RT @Angel: Waking up to a good coffee + #therollingstones thx to #AskAlexaâ€™s new ability to play @Spotify via @amazonecho! 
 â˜•ï¸ðŸŽ¸ðŸŽ¤ðŸ˜ŠðŸ‘Œ#sundayviâ€¦",Entertainment,Streaming,1,0
6.96E+17,2016-02-06T22:33:46Z,RT @davidlopezfilms: Going to the BIG GAME w/@AmazonEcho! I'm taking over their Snapchat ðŸ‘»: Amazon GO FOLLOW! #BaldwinBowl #AskAlexa #ad htâ€¦,Promotional,Trivial,62,0
6.96E+17,2016-02-05T20:53:02Z,RT @sarakiesling: Spent an afternoon playing in my friend's kitchen. Thanks @amazonecho for helping us out #AskAlexa #BaldwinBowl #ad httpsâ€¦,Promotional,Trivial,2,0
6.96E+17,2016-02-05T20:06:07Z,RT @SpoonForkBacon: First game day recipe with our @amazonecho Stay tuned to see what we're cooking up! #AskAlexa #BaldwinBowl #ad https://â€¦,Promotional,Trivial,2,0
6.95E+17,2016-02-04T16:28:51Z,"RT @Spotify: With #AskAlexa, your playlist is her command. Premium is now available on @amazonecho. 
 https://t.co/2aLo29ViMS",Entertainment,Streaming,106,0
6.95E+17,2016-02-04T16:28:12Z,RT @HertimusPrime: #Alexa @amazonecho now takes a @Spotify command!!! https://t.co/GwuxeopHEf,Entertainment,Streaming,14,0
6.95E+17,2016-02-03T16:55:27Z,nom nom nom #AskAlexa https://t.co/B2nsIpVhCD,Promotional,Trivial,14,17
6.94E+17,2016-02-01T00:00:48Z,Definitely putting this on the #BaldwinBowl shopping list. #AskAlexa https://t.co/zIW9JlmvLr,Promotional,Trivial,2,4
6.88E+17,2016-01-15T05:58:10Z,Which Alexa joke is your favorite? #AskAlexa https://t.co/Jd8ztJhv2i,Promotional,Trivial,8,10
6.87E+17,2016-01-13T23:34:16Z,"Get #Powerball help! Enable the Fortune Cookie skill in the Alexa App, then ask: ""Alexa, ask Fortune Cookie what are my Powerball numbers?""",Productivity,Customization,13,13
6.87E+17,2016-01-13T01:14:05Z,"Follow @CNN coverage of the State of the Union tonight: Just ask, ""Alexa, play CNN on TuneIn"" #SOTU @andersoncooper @wolfblitzer @jaketapper",Productivity,Streaming,4,6
6.87E+17,2016-01-12T02:33:22Z,"RT @NicoMiceli: Im changing my Facebook to ""in a relationship"" cause I'm in love w/ #Alexa @amazonecho - Alexa + wink hub #IoT https://t.coâ€¦",Promotional,Trivial,5,0
6.87E+17,2016-01-12T00:49:53Z,"Just ask, ""Alexa, play David Bowie.""",Entertainment,Streaming,27,48
6.86E+17,2016-01-11T02:00:34Z,"The #GlodenGlobes are on and Alexa has some predictions. Want to compare notes? Just ask, ""Alexa, who will win the Golden Globes?""",Entertainment,Trivial,1,7
6.86E+17,2016-01-11T01:02:01Z,"Who will win tonight? Just ask, ""Alexa, who do you think will win a Golden Globe?"" #GoldenGlobes #AskAlexa",Entertainment,Trivial,2,9
6.85E+17,2016-01-07T02:41:41Z,RT @amazon: Alexa at play in the Samsung SmartThings House #moodlighting #AmazonEcho #CES2016 https://t.co/IpLLYigQ3F,Digital_Lifestyle,IoT,34,0
6.84E+17,2016-01-05T20:39:45Z,RT @Ford: â€œ#Ford is working with @amazon to link our vehicles with Alexa and the @amazonecho smart home device.â€ â€“Mark Fields #FordCES #CESâ€¦,Digital_Lifestyle,IoT,72,0
6.80E+17,2015-12-24T21:15:01Z,"Wondering where Santa is right now? Enable the Santa's Helper skill in the Alexa App, then ask: ""Alexa, ask Santa 'Where are you?'""",Promotional,Trivial,9,12
6.80E+17,2015-12-24T18:33:15Z,RT @leopolak: Alexa has her date for the Christmas party @amazonecho https://t.co/cIuYE5FXXx,Promotional,Trivial,23,0
6.80E+17,2015-12-23T00:15:00Z,"Get jolly with a Dickens fave, free from @audible_com til 1/4/16. Say ""Alexa, read 'A Christmas Carol' from Audible.""",Entertainment,Streaming,20,27
6.78E+17,2015-12-20T00:44:32Z,"Think you know the Star Wars universe? Test yourself on the new Star Wars Quiz skill. Enable, then just ask: ""Alexa, open Star Wars Quiz.""",Promotional,Basic,5,21
6.75E+17,2015-12-11T16:56:21Z,"RT @LizColburn: More like ""Alexa, Make my dog hate me"" Thanks to @AmazonEcho for making Xmas so much easier this year! #EchoHolidays https:â€¦",Promotional,Trivial,10,0
6.74E+17,2015-12-09T04:04:00Z,Alexa helping to spread the Holiday Cheer! https://t.co/S4GvS1g8mX,Promotional,Trivial,3,13
6.74E+17,2015-12-09T00:59:26Z,Alexa helping to spread the Holiday Cheer. https://t.co/Z8m59A9Nfu,Promotional,Trivial,5,10
6.73E+17,2015-12-05T16:45:08Z,RT @nbc: #UndateableLiveâ€™s @bridgitmendler gets in the holiday spirit with a little help from @AmazonEcho. #AskAlexa https://t.co/9QpOq3JNUn,Promotional,Trivial,371,0
6.73E+17,2015-12-05T02:38:07Z,"RT @NBCUndateable: The newest addition to #UndateableLive writer's room, @AmazonEcho, answers all probing questions. #AskAlexa #ad https://â€¦",Promotional,Basic,34,0
6.72E+17,2015-12-02T04:16:35Z,RT @Michael_larocca: @amazonecho @Korbel1882 #elfonashelf My Elf is proposing to Alexa tonight. #smooth #popbottles https://t.co/LXkx4ocr4A,Promotional,Trivial,13,0
6.70E+17,2015-11-28T00:48:13Z,RT @tpeters: Alexa getting in the holiday spirit. #reinhear? @amazon @amazonecho https://t.co/GVhgcsqZCQ,Promotional,Trivial,7,0
6.70E+17,2015-11-27T04:53:45Z,"Alexa can help with a lot, but not everything. https://t.co/QzlZWrWNJs",Promotional,Trivial,1,4
6.70E+17,2015-11-27T04:18:30Z,"Alexa says ""Happy Thanksgiving!"" https://t.co/Iqp4ByRKPa",Promotional,Trivial,1,11
6.70E+17,2015-11-26T17:00:01Z,"Just Ask: â€œAlexa, what are you thankful for?"" #HappyThanksgiving",Promotional,Trivial,7,11
6.68E+17,2015-11-21T21:29:52Z,"Alexa doesn't think it's too difficult to find great music. Just ask, ""Alexa, play some music"". #AskAlexa",Entertainment,Streaming,6,18
